NATIONAL_BUILDING_ID,PROJECT_NAME,BUILDING_NAME,HOUSING_AUTHORITY,STREET_ADDRESS,CITY,STATE,ZIP5,ZIP9,LATITUDE,LONGITUDE,TOTAL_UNITS,ACC_UNITS,TOTAL_OCCUPIED,PERCENT_OCCUPIED,COUNTY,CITY,MSA_NM,CONSTRUCT_DATE,DOFA_ACTUAL_DT
3775620000,GRANDVIEW HOMES,Grandview,HA City of Everett,851 Locust St,Everett,WA,98201,1228,48.00653,-122.19315,2,2,2,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1951-10-31T00:00:00.000Z
8975620000,EVERETT WA,,HA City of Everett,2220 Pine St,Everett,WA,98201,2557,47.98807,-122.19243,1,1,1,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1992-03-31T00:00:00.000Z
2185620000,EVERETT WA,,HA City of Everett,302 76th Pl SW,Everett,WA,98203,6227,47.928386,-122.238265,1,1,1,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1992-03-31T00:00:00.000Z
3185620000,EVERETT WA,,HA City of Everett,13716 9th Ave W,Everett,WA,98204,9389,47.873535,-122.245677,2,2,2,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1992-03-31T00:00:00.000Z
3765620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1320 Poplar St,Everett,WA,98201,1824,48.000708,-122.194344,6,6,6,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
6765620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1209 Poplar St,Everett,WA,98201,1821,48.001011,-122.194288,4,4,4,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
9765620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1327 Poplar St,Everett,WA,98201,1823,48.000917,-122.194823,4,4,4,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
1865620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1430 Larch St,Everett,WA,98201,1820,47.998087,-122.193751,4,4,4,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
2865620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1418 Larch St,Everett,WA,98201,1820,47.998354,-122.193817,4,3,3,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
3865620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1408 Larch St,Everett,WA,98201,1820,47.998576,-122.193872,4,4,4,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
7865620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1220 Larch St,Everett,WA,98201,1816,48.000802,-122.194108,6,6,6,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
2965620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1315 Larch St,Everett,WA,98201,1817,48.000966,-122.194071,4,4,4,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
2075620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1319 Hemlock St,Everett,WA,98201,1813,48.000503,-122.193395,6,6,6,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
3075620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1308 Hemlock St,Everett,WA,98201,1814,48.000175,-122.192925,4,4,4,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
8075620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1205 Hemlock St,Everett,WA,98201,1811,48.001331,-122.19294,4,4,3,75,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
9375620000,GRANDVIEW HOMES,Grandview,HA City of Everett,803 Linden St,Everett,WA,98201,1224,48.007009,-122.19155,4,4,3,75,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1951-10-31T00:00:00.000Z
1475620000,GRANDVIEW HOMES,Grandview,HA City of Everett,819 Linden St,Everett,WA,98201,1224,48.006645,-122.191306,2,2,2,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1951-10-31T00:00:00.000Z
4475620000,GRANDVIEW HOMES,Grandview,HA City of Everett,839 Linden St,Everett,WA,98201,1224,48.00619,-122.191,2,2,2,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1951-10-31T00:00:00.000Z
6575620000,GRANDVIEW HOMES,Grandview,HA City of Everett,713 Locust St,Everett,WA,98201,1226,48.00768,-122.193127,2,2,2,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1951-10-31T00:00:00.000Z
5675620000,GRANDVIEW HOMES,Grandview,HA City of Everett,832 Pine St,Everett,WA,98201,1234,48.005943,-122.192186,2,2,2,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1951-10-31T00:00:00.000Z
6775620000,GRANDVIEW HOMES,Grandview,HA City of Everett,854 Locust St,Everett,WA,98201,1229,48.006501,-122.193641,2,2,2,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1951-10-31T00:00:00.000Z
85620000,EVERETT WA,,HA City of Everett,4632 College Ave,Everett,WA,98203,2703,47.956345,-122.218445,1,1,1,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1992-03-31T00:00:00.000Z
4085620000,EVERETT WA,,HA City of Everett,614 58th Pl SE,Everett,WA,98203,3700,47.944283,-122.224336,2,2,2,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1992-03-31T00:00:00.000Z
7185620000,EVERETT WA,,HA City of Everett,1221 103rd Pl SW,Everett,WA,98204,8716,47.904211,-122.250132,2,2,2,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1993-01-31T00:00:00.000Z
6285620000,EVERETT WA,,HA City of Everett,6608 Cady Rd,Everett,WA,98203,4518,47.938133,-122.222395,1,1,1,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1994-02-28T00:00:00.000Z
7765620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1225 Poplar St,Everett,WA,98201,1821,48.000483,-122.194271,4,4,4,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
965620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1229 Larch St,Everett,WA,98201,1815,48.000576,-122.193612,4,4,4,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
6965620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1423 Larch St,Everett,WA,98201,1819,47.998318,-122.193312,3,3,3,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
9075620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1210 Fir St,Everett,WA,98201,1830,48.00126,-122.192761,6,6,6,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
1175620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1230 Fir St,Everett,WA,98201,1830,48.000828,-122.192736,4,4,4,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
3275620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1223 Fir St,Everett,WA,98201,1829,48.001014,-122.192257,4,4,4,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
6275620000,GRANDVIEW HOMES,Grandview,HA City of Everett,2803 7th St,Everett,WA,98201,1211,48.008042,-122.193157,2,2,2,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1951-10-31T00:00:00.000Z
8275620000,GRANDVIEW HOMES,Grandview,HA City of Everett,612 Linden St,Everett,WA,98201,1221,48.00827,-122.193194,2,2,2,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1951-10-31T00:00:00.000Z
7375620000,GRANDVIEW HOMES,Grandview,HA City of Everett,723 Linden St,Everett,WA,98201,1222,48.007882,-122.192232,2,2,1,50,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1951-10-31T00:00:00.000Z
8575620000,GRANDVIEW HOMES,Grandview,HA City of Everett,727 Pine St,Everett,WA,98201,1231,48.007201,-122.192911,2,2,2,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1951-10-31T00:00:00.000Z
9675620000,GRANDVIEW HOMES,Grandview,HA City of Everett,736 Pine St,Everett,WA,98201,1232,48.006909,-122.192917,2,2,1,50,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1951-10-31T00:00:00.000Z
6875620000,BAKERVIEW APTS,Bakerview,HA City of Everett,2605 15th St,Everett,WA,98201,1870,47.997755,-122.194682,151,151,140,92,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1969-10-31T00:00:00.000Z
8875620000,PINEVIEW APTS,Pineview,HA City of Everett,225 98th Pl SE,Everett,WA,98208,3277,47.909802,-122.229476,2,2,2,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1981-01-31T00:00:00.000Z
4975620000,PINEVIEW APTS,Pineview,HA City of Everett,214 98th Pl SE,Everett,WA,98208,3202,47.909896,-122.230146,2,2,2,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1981-01-31T00:00:00.000Z
6975620000,PINEVIEW APTS,Pineview,HA City of Everett,212 98th Pl SE,Everett,WA,98208,3269,47.910044,-122.230178,4,4,4,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1981-01-31T00:00:00.000Z
6085620000,EVERETT WA,,HA City of Everett,623 58th Pl SE,Everett,WA,98203,3700,47.944609,-122.224283,2,2,2,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1992-03-31T00:00:00.000Z
9085620000,EVERETT WA,,HA City of Everett,1816 Cedar St,Everett,WA,98201,2153,47.993395,-122.193699,1,1,0,0,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1992-03-31T00:00:00.000Z
185620000,EVERETT WA,,HA City of Everett,117 79th Pl SE,Everett,WA,98203,6357,47.925171,-122.230378,1,1,1,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1992-03-31T00:00:00.000Z
5185620000,EVERETT WA,,HA City of Everett,1513 Virginia Ave,Everett,WA,98201,1707,47.997391,-122.196601,1,1,1,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",,1993-01-31T00:00:00.000Z
8765620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1317 Poplar St,Everett,WA,98201,1823,48.000587,-122.19484,6,6,6,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
6865620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1310 Larch St,Everett,WA,98201,1818,48.00086,-122.193576,4,4,4,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
7965620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1416 Fir St,Everett,WA,98201,1834,47.997737,-122.192988,4,4,4,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
7075620000,BAKER HEIGHTS,Baker Heights,HA City of Everett,1206 Hemlock St,Everett,WA,98201,1812,48.001257,-122.193426,4,4,4,100,Snohomish,Everett,"Seattle-Bellevue-Everett, WA PMSA",1944-07-01T00:00:00.000Z,1943-12-31T00:00:00.000Z
9316620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,2635 Sunset Ln NE,Renton,WA,98056,3049,47.499864,-122.183959,4,4,2,50,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
2516620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,984 Harrington Ave NE,Renton,WA,98056,3057,47.499879,-122.182214,4,4,0,0,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
2616620000,EVERGREEN TERRACE,EVERGREEN TERRACE,HA City of Renton,3018 NE 15th St,Renton,WA,98056,3275,47.506567,-122.178162,4,4,4,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1968-05-31T00:00:00.000Z
3616620000,EVERGREEN TERRACE,EVERGREEN TERRACE,HA City of Renton,3021 NE 15th St,Renton,WA,98056,3264,47.506241,-122.178112,4,4,4,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1968-05-31T00:00:00.000Z
7716620000,COLE MANOR,COLE MANOR,HA City of Renton,2811 NE 4th St Apt 551,Renton,WA,98056,4081,47.488413,-122.181197,4,4,4,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1981-06-01T00:00:00.000Z,1982-11-30T00:00:00.000Z
8216620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,1011 Glennwood Ave NE,Renton,WA,98056,3058,47.500482,-122.18317,4,4,3,75,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
3316620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,2612 Sunset Ln NE,Renton,WA,98056,3042,47.499876,-122.183597,4,4,1,25,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
3516620000,HILLCREST TERRACE,HILLCREST TERRACE,HA City of Renton,1430 Hillcrest Ln NE,Renton,WA,98056,2317,47.509194,-122.179578,6,6,6,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1963-05-31T00:00:00.000Z
4616620000,EVERGREEN TERRACE,EVERGREEN TERRACE,HA City of Renton,3024 NE 15th St,Renton,WA,98056,3274,47.506568,-122.17802,4,4,2,50,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1968-05-31T00:00:00.000Z
4516620000,HILLCREST TERRACE,HILLCREST TERRACE,HA City of Renton,1444 Hillcrest Ln NE,Renton,WA,98056,2317,47.509632,-122.180405,6,6,6,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1963-05-31T00:00:00.000Z
5516620000,HILLCREST TERRACE,HILLCREST TERRACE,HA City of Renton,1456 Hillcrest Ln NE,Renton,WA,98056,2312,47.509634,-122.180405,6,6,6,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1963-05-31T00:00:00.000Z
7516620000,HILLCREST TERRACE,HILLCREST TERRACE,HA City of Renton,1483 Hillcrest Ln NE,Renton,WA,98056,2340,47.509639,-122.17992,6,6,6,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1963-05-31T00:00:00.000Z
1316620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,2606 Sunset Ln NE,Renton,WA,98056,3023,47.500193,-122.183705,2,2,0,0,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
2416620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,2647 Sunset Ln NE,Renton,WA,98056,3051,47.500343,-122.183508,4,4,2,50,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
5416620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,2715 NE 10th St,Renton,WA,98056,3052,47.500181,-122.181723,4,4,1,25,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
7416620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,2720 Sunset Ln NE,Renton,WA,98056,3146,47.499645,-122.181604,4,4,0,0,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
9516620000,HILLCREST TERRACE,HILLCREST TERRACE,HA City of Renton,1451 Hillcrest Ln NE,Renton,WA,98056,2318,47.509633,-122.17992,6,6,6,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1963-05-31T00:00:00.000Z
5616620000,EVERGREEN TERRACE,EVERGREEN TERRACE,HA City of Renton,3030 NE 15th St,Renton,WA,98056,3203,47.506561,-122.177779,4,4,4,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1968-05-31T00:00:00.000Z
316620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,2605 Sunset Ln NE,Renton,WA,98056,3044,47.500371,-122.183268,2,2,0,0,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
416620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,2641 Sunset Ln NE,Renton,WA,98056,3050,47.500262,-122.18414,4,4,2,50,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
8516620000,HILLCREST TERRACE,HILLCREST TERRACE,HA City of Renton,1463 Hillcrest Ln NE,Renton,WA,98056,2340,47.509635,-122.17992,10,10,10,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1963-05-31T00:00:00.000Z
9616620000,EVERGREEN TERRACE,EVERGREEN TERRACE,HA City of Renton,3045 NE 15th St,Renton,WA,98056,3266,47.506559,-122.17757,4,4,4,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1968-05-31T00:00:00.000Z
3716620000,EVERGREEN TERRACE,EVERGREEN TERRACE,HA City of Renton,3057 NE 15th St,Renton,WA,98056,3268,47.506107,-122.177478,4,4,4,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1968-05-31T00:00:00.000Z
6316620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,2623 Sunset Ln NE,Renton,WA,98056,3047,47.499376,-122.18344,4,4,1,25,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
1516620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,975 Harrington Ave NE,Renton,WA,98056,3054,47.499414,-122.182515,4,4,3,75,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
7616620000,EVERGREEN TERRACE,EVERGREEN TERRACE,HA City of Renton,3036 NE 15th St,Renton,WA,98056,3271,47.506485,-122.177459,4,4,4,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1968-05-31T00:00:00.000Z
716620000,EVERGREEN TERRACE,EVERGREEN TERRACE,HA City of Renton,3048 NE 15th St,Renton,WA,98056,3270,47.506488,-122.177469,4,4,4,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1968-05-31T00:00:00.000Z
1716620000,EVERGREEN TERRACE,EVERGREEN TERRACE,HA City of Renton,3051 NE 15th St,Renton,WA,98056,3267,47.506209,-122.177726,4,4,4,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1968-05-31T00:00:00.000Z
4716620000,COLE MANOR,COLE MANOR,HA City of Renton,2811 NE 4th St Apt 511,Renton,WA,98056,4081,47.488413,-122.181197,5,5,5,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1981-06-06T00:00:00.000Z,1982-11-30T00:00:00.000Z
5716620000,COLE MANOR,COLE MANOR,HA City of Renton,2811 NE 4th St Apt 521,Renton,WA,98056,4081,47.488413,-122.181197,3,3,3,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1981-06-01T00:00:00.000Z,1982-11-30T00:00:00.000Z
7216620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,1007 Glennwood Ave NE,Renton,WA,98056,3059,47.50051,-122.183225,4,4,1,25,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
4316620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,2617 Sunset Ln NE,Renton,WA,98056,3046,47.499739,-122.183052,4,4,1,25,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
7316620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,2629 Sunset Ln NE,Renton,WA,98056,3048,47.49962,-122.183732,4,4,2,50,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
9416620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,965 Harrington Ave NE,Renton,WA,98056,3055,47.49854,-122.181983,4,4,3,75,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
6516620000,HILLCREST TERRACE,HILLCREST TERRACE,HA City of Renton,1468 Hillcrest Ln NE,Renton,WA,98056,2312,47.509637,-122.180405,10,10,10,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1963-05-31T00:00:00.000Z
8616620000,EVERGREEN TERRACE,EVERGREEN TERRACE,HA City of Renton,3042 NE 15th St,Renton,WA,98056,3272,47.506234,-122.177637,4,4,4,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1968-05-31T00:00:00.000Z
2716620000,EVERGREEN TERRACE,EVERGREEN TERRACE,HA City of Renton,3054 NE 15th St,Renton,WA,98056,3269,47.506412,-122.177297,4,4,3,75,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1968-05-31T00:00:00.000Z
9216620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,2601 Sunset Ln NE,Renton,WA,98056,3043,47.500581,-122.183339,4,4,2,50,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
616620000,HILLCREST TERRACE,HILLCREST TERRACE,HA City of Renton,1431 Hillcrest Ln NE,Renton,WA,98056,2318,47.508959,-122.179917,10,10,10,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1963-05-31T00:00:00.000Z
8716620000,COLE MANOR,COLE MANOR,HA City of Renton,2811 NE 4th St Apt 561,Renton,WA,98056,4081,47.488413,-122.181197,4,4,4,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1981-06-01T00:00:00.000Z,1982-11-30T00:00:00.000Z
9716620000,COLE MANOR,COLE MANOR,HA City of Renton,2811 NE 4th St Apt 571,Renton,WA,98056,4081,47.488413,-122.181197,5,5,5,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1981-06-01T00:00:00.000Z,1982-11-30T00:00:00.000Z
2316620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,2611 Sunset Ln NE,Renton,WA,98056,3045,47.500055,-122.18316,4,4,2,50,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
5316620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,2620 Sunset Ln NE,Renton,WA,98056,3041,47.499578,-122.183056,4,4,3,75,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
8316620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,2630 Sunset Ln NE,Renton,WA,98056,3040,47.499876,-122.183397,4,4,3,75,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
1416620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,2644 Sunset Ln NE,Renton,WA,98056,3039,47.500302,-122.184012,4,4,2,50,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
3416620000,SUNSET TERRACE,SUNSET TERRACE,HA City of Renton,2707 NE 10th St,Renton,WA,98056,3053,47.500219,-122.181809,4,4,0,0,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1960-02-28T00:00:00.000Z
1616620000,EVERGREEN TERRACE,EVERGREEN TERRACE,HA City of Renton,3016 NE 15th St,Renton,WA,98056,3265,47.506567,-122.178209,4,4,4,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1968-05-31T00:00:00.000Z
6616620000,EVERGREEN TERRACE,EVERGREEN TERRACE,HA City of Renton,3033 NE 15th St,Renton,WA,98056,3248,47.506252,-122.17794,2,2,2,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1962-06-01T00:00:00.000Z,1968-05-31T00:00:00.000Z
6716620000,COLE MANOR,COLE MANOR,HA City of Renton,2811 NE 4th St Apt 531,Renton,WA,98056,4081,47.488413,-122.181197,2,2,2,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1981-06-01T00:00:00.000Z,1982-11-30T00:00:00.000Z
816620000,COLE MANOR,COLE MANOR,HA City of Renton,2811 NE 4th St Apt 581,Renton,WA,98056,4081,47.488413,-122.181197,5,5,5,100,King,Seattle East CCD,"Seattle-Bellevue-Everett, WA PMSA",1981-06-01T00:00:00.000Z,1982-11-30T00:00:00.000Z
8082030000,Eastbridge,EO-H,HA OF  KING COUNTY,9934 3rd Ln SW,Seattle,WA,98106,3168,47.514349,-122.338861,4,1,1,100,King,Seattle,"Seattle-Bellevue-Everett, WA PMSA",,2010-06-30T00:00:00.000Z
